# 情境：best_practice｜說明：第一筆(職類推薦1)就命中，且廠商送出的所有職類100%都出現在前5名內（完美命中且全部可見）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
best_practice,☆新竹寶山台積電☆兼職餐廳內外場服務人員,餐飲服務人員,餐廚助手,,,,餐廚助手,調酒師／吧台人員,餐飲服務人員,侍酒師,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員,洗碗人員,西式廚師,餐飲主管,1,2,2
best_practice,正職內外場人員,餐飲服務人員,餐廚助手,,,,餐廚助手,西式廚師,餐飲服務人員,其他料理廚師,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,中式廚師,門市／店員／專櫃人員,品管／品保主管,1,2,2
best_practice,【有籽義麵 文信店】正職-（內外場）,餐飲服務人員,餐廚助手,,,,餐廚助手,西式廚師,餐飲服務人員,其他料理廚師,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,中式廚師,侍酒師,日式廚師,1,2,2
best_practice,米寶弁當_大社中山店【徵】內外場工作人員,餐飲服務人員,餐廚助手,,,,餐廚助手,餐飲服務人員,調酒師／吧台人員,門市／店員／專櫃人員,飯店／旅館服務人員,冷熱飲調製人員,洗碗人員,餐飲主管,西式廚師,侍酒師,1,2,2
best_practice,米寶弁當_岡山前鋒店【徵】內外場工作人員,餐飲服務人員,餐廚助手,,,,餐廚助手,餐飲服務人員,調酒師／吧台人員,門市／店員／專櫃人員,飯店／旅館服務人員,冷熱飲調製人員,洗碗人員,西式廚師,其他料理廚師,電話客服人員,1,2,2
best_practice,BONGOUSSE 餐飲門市內外場正職人員 (華山店),餐飲服務人員,餐廚助手,,,,餐廚助手,餐飲服務人員,西式廚師,調酒師／吧台人員,洗碗人員,冷熱飲調製人員,其他料理廚師,侍酒師,門市／店員／專櫃人員,中式廚師,1,2,2
best_practice,工讀:午/晚班計時內外場★免費供餐(板橋中山店),餐飲服務人員,餐廚助手,,,,餐飲服務人員,餐廚助手,調酒師／吧台人員,門市／店員／專櫃人員,冷熱飲調製人員,洗碗人員,西式廚師,侍酒師,飯店／旅館服務人員,餐飲主管,1,2,2
best_practice,店鋪服務人員大夜班,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,飯店／旅館服務人員,售票／收銀人員,冷熱飲調製人員,休閒娛樂事業從業人員,遊樂景點工作人員,調酒師／吧台人員,加油服務,房務人員,侍酒師,1,2,2
best_practice,全家鹿港好神店-晚/大夜班,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,售票／收銀人員,飯店／旅館服務人員,調酒師／吧台人員,休閒娛樂事業從業人員,店長／門市管理人員,冷熱飲調製人員,樓面管理人員,餐飲主管,遊樂景點工作人員,1,2,2
best_practice,全家秀水民主店-早/晚/大夜班,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,售票／收銀人員,調酒師／吧台人員,飯店／旅館服務人員,冷熱飲調製人員,休閒娛樂事業從業人員,店長／門市管理人員,餐飲主管,樓面管理人員,遊樂景點工作人員,1,2,2
best_practice,全家台中龍富店晚班,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,飯店／旅館服務人員,餐飲主管,調酒師／吧台人員,售票／收銀人員,店長／門市管理人員,休閒娛樂事業從業人員,樓面管理人員,冷熱飲調製人員,侍酒師,1,2,2
best_practice,全家中壢青雲店早晚夜班兼職/工讀人員,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,飯店／旅館服務人員,休閒娛樂事業從業人員,冷熱飲調製人員,售票／收銀人員,調酒師／吧台人員,遊樂景點工作人員,藥師助理,飯店／旅館櫃檯人員,外送人員,1,2,2
best_practice,全家便利商店晚班工讀生,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,售票／收銀人員,休閒娛樂事業從業人員,飯店／旅館服務人員,遊樂景點工作人員,店長／門市管理人員,樓面管理人員,金融營業人員,冷熱飲調製人員,餐飲主管,1,2,2
best_practice,全家便利商店永安店 計時工讀生,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,飯店／旅館服務人員,售票／收銀人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,店長／門市管理人員,遊樂景點工作人員,休閒娛樂事業從業人員,藥師助理,1,2,2
best_practice,全家龍潭東龍加盟店（兼職早晚輪班）,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,飯店／旅館服務人員,售票／收銀人員,休閒娛樂事業從業人員,專任管理員,飯店／旅館櫃檯人員,遊樂景點工作人員,冷熱飲調製人員,調酒師／吧台人員,店長／門市管理人員,1,2,2
best_practice,全家超商PT,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,售票／收銀人員,店長／門市管理人員,休閒娛樂事業從業人員,樓面管理人員,產品經理,資材主管,遊樂景點工作人員,金融營業人員,儲備幹部,1,2,2
best_practice,全家高雄車頭店 晚班,門市／店員／專櫃人員,售票／收銀人員,,,,門市／店員／專櫃人員,調酒師／吧台人員,售票／收銀人員,冷熱飲調製人員,店長／門市管理人員,飯店／旅館服務人員,餐飲主管,樓面管理人員,休閒娛樂事業從業人員,侍酒師,1,2,2
